album_id,album_name,release_date,tracks_count,uri,album_type,artists
30CfQvXOWrJx6kCglMcbo3,"Manike (From ""Thank God"")",2022-09-16,1,spotify:album:30CfQvXOWrJx6kCglMcbo3,single,"['6hyCmqlpgEhkMKKr65sFgI', '1tqysapcCh1lWEAc9dIFpa', '4f7KfxeHq9BiylGmyXepGt', '5r2baeTwcCJnuIsDIlxUJo', '0GiAC4VvvYCypjRH6IiasK']"
2O5eyYEtqdbdixyQxDzCxi,"Nadiyon Paar (Let the Music Play Again) [From ""Roohi""]",2021-03-03,1,spotify:album:2O5eyYEtqdbdixyQxDzCxi,single,"['1mBydYMVBECdDmMfE2sEUO', '15UQcr22jcc6DJjy3sLv3J', '6SZBqn91m2QZDcbzmHUFPP', '7pauOFC9bRqioSX30AvNkG']"
1pDOFak83OlJVuXnMRkXHq,"Bhool Bhulaiyaa 2 Title Track (From ""Bhool Bhulaiyaa 2"")",2022-05-02,1,spotify:album:1pDOFak83OlJVuXnMRkXHq,single,"['1wRPtKGflJrBx9BmLsSwlU', '4f7KfxeHq9BiylGmyXepGt', '3tHD07u1ON4uHxmnT9rwqZ']"
0DUOcMjmHGVLqFkWqfNC0z,Mimi (Original Motion Picture Soundtrack),2021-07-16,7,spotify:album:0DUOcMjmHGVLqFkWqfNC0z,album,"['1mYsTxnqsietFxj1OgoGbG', '0oOet2f43PA68X5RxKobEy']"
5xhnmuzC2RnvShBs631Q2y,"Tip Tip (From ""Sooryavanshi"")",2021-11-06,1,spotify:album:5xhnmuzC2RnvShBs631Q2y,single,"['4f7KfxeHq9BiylGmyXepGt', '70B80Lwx2sxti0M1Ng9e8K', '3gBKY0y3dFFVRqicLnVZYz']"
5wUJ0hK8HJMpf5WEotPihO,Hindi Medium,2017-04-21,4,spotify:album:5wUJ0hK8HJMpf5WEotPihO,single,"['5rQoBDKFnd1n6BkdbgVaRL', '5tvfyAT4aOIOkumo6vw1yL']"
1sywArD1z0FvcfsN1MK9GE,"Psycho Saiyaan (From ""Saaho"")",2019-07-08,1,spotify:album:1sywArD1z0FvcfsN1MK9GE,single,"['6WOdPJmexxFINcKMkP2jMG', '1OPqAyxsQc8mcRmoNBAnVk', '4f7KfxeHq9BiylGmyXepGt']"
4ixAjixkWs8mCNdlTH1Cdf,Roy,2015-01-09,7,spotify:album:4ixAjixkWs8mCNdlTH1Cdf,album,"['5isfxZ3RSdBlSLn3cSFhnI', '6qcIg4IPLulyc03mWR87N8']"
4I39l0YJ7tmSBXZGZamN5E,Jab Harry Met Sejal (Original Motion Picture Soundtrack),2017-08-03,13,spotify:album:4I39l0YJ7tmSBXZGZamN5E,album,"['1wRPtKGflJrBx9BmLsSwlU', '4LnYRxNZVCTsDCO2xKjOn8', '3eDT9fwXKuHWFvgZaaYC5v']"
76ok2HKEfqZ8FaAy6JpCNp,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),2013-10-15,10,spotify:album:76ok2HKEfqZ8FaAy6JpCNp,album,"['0oOet2f43PA68X5RxKobEy', '20w1cujlzVI3LA0dItmMg1', '6k6TIai4KyKG1DeIMftSmJ']"
0Zwt7ZPZzacRD4wPSotgam,Dhoom:3,2013-11-14,8,spotify:album:0Zwt7ZPZzacRD4wPSotgam,compilation,"['1wRPtKGflJrBx9BmLsSwlU', '3eDT9fwXKuHWFvgZaaYC5v', '2fMqTqiTxUDlmcOEPaQSsx']"
2Svje8vKEM4VCKxoRyAvA4,Chhichhore,2019-08-31,7,spotify:album:2Svje8vKEM4VCKxoRyAvA4,album,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw']"
1teNu8WgSFQyNncvswvbAL,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),2016-03-04,5,spotify:album:1teNu8WgSFQyNncvswvbAL,single,"['4f7KfxeHq9BiylGmyXepGt', '4YRxDV8wJFPHPTeXepOstw', '1sVmXkzX2ukc6QvasrDBES']"
2q00VQKBQu6ZUesFREPFWc,Tiger Zinda Hai,2017-12-12,6,spotify:album:2q00VQKBQu6ZUesFREPFWc,single,"['6Mv8GjQa7LKUGCAqa9qqdb', '2oSONSC9zQ4UonDKnLqksx', '3GdSQUH1BRtl9UrrtuwJlP']"
0Z1zYMwJRpvq0d9rdqTOYo,"Ranjha (From ""Shershaah"")",2021-08-05,1,spotify:album:0Z1zYMwJRpvq0d9rdqTOYo,single,"['74OaRjmyh0XyRZsQQQ5l7c', '56SjZARoEvag3RoKWIb16j', '0bRPtPZQkWHeG7MGk9eWlh', '4nJ0kto93jDLHQKmpGeYS8']"
5xjaz957o6YGSXmlfd2tex,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],2016-10-26,9,spotify:album:5xjaz957o6YGSXmlfd2tex,album,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw']"
3uuu6u13U0KeVQsZ3CZKK4,Kabir Singh,2019-06-14,9,spotify:album:3uuu6u13U0KeVQsZ3CZKK4,compilation,['5wJ1H6ud777odtZl5gG507']
5xjaz957o6YGSXmlfd2tex,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],2016-10-26,9,spotify:album:5xjaz957o6YGSXmlfd2tex,album,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw']"
1skD49xUwXnHLMrlEKTo6j,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"") - Single",2023-05-16,1,spotify:album:1skD49xUwXnHLMrlEKTo6j,single,"['1mBydYMVBECdDmMfE2sEUO', '4YRxDV8wJFPHPTeXepOstw', '7uw9rkZ9mxuSBuURy86ERR']"
6IXfWhC7omotM4lt0ROmEr,Love Aaj Kal (Original Motion Picture Soundtrack),2020-02-14,11,spotify:album:6IXfWhC7omotM4lt0ROmEr,album,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw']"
3EkmvTqyKrnMw1WiVpsSwF,Ek Villain,2014-05-28,6,spotify:album:3EkmvTqyKrnMw1WiVpsSwF,compilation,['4YRxDV8wJFPHPTeXepOstw']
3uuu6u13U0KeVQsZ3CZKK4,Kabir Singh,2019-06-14,9,spotify:album:3uuu6u13U0KeVQsZ3CZKK4,compilation,['4YRxDV8wJFPHPTeXepOstw']
383e45grHa4YKHGRojMqYy,Brothers (Original Motion Picture Soundtrack),2015-07-24,5,spotify:album:383e45grHa4YKHGRojMqYy,single,"['5fvTHKKzW44A9867nPDocM', '1dVygo6tRFXC8CSWURQJq2', '3ZxZ03fj3tXBZHZWzvaLSM']"
2CUXo26JAWIbQx0EVMnjpA,Tamasha,2015-10-16,9,spotify:album:2CUXo26JAWIbQx0EVMnjpA,album,"['3gBKY0y3dFFVRqicLnVZYz', '4YRxDV8wJFPHPTeXepOstw']"
7fiBYVgPYxHtJv57QsyOLh,Dil,1990-06-22,12,spotify:album:7fiBYVgPYxHtJv57QsyOLh,compilation,"['4hkB2bR5ek6lJChj6aunCn', '70B80Lwx2sxti0M1Ng9e8K']"
0vM40ZvKzbI97anisDuMGJ,Saajan (Original Motion Picture Soundtrack),1993-06-20,9,spotify:album:0vM40ZvKzbI97anisDuMGJ,album,"['3gBKY0y3dFFVRqicLnVZYz', '2ae6PxICSOZHvjqiCcgon8']"
5rkxSyCuiDtaAGKVndX3hL,Deewana (Original Motion Picture Soundtrack),1992-03-04,8,spotify:album:5rkxSyCuiDtaAGKVndX3hL,album,"['3gBKY0y3dFFVRqicLnVZYz', '1gHVDWrG6hVra3ZxV7mQWd']"
3bW1RcnpO5GNXNLo6qCgrh,Kabhi Haan Kabhi Naa (Original Motion Picture Soundtrack),1999-08-01,6,spotify:album:3bW1RcnpO5GNXNLo6qCgrh,album,"['4YgUVg4p7xtMOrOS4GjiJZ', '4K6blSRoklNdpw4mzLxwfn']"
4f0ooiboxVpTb7Y1jI5WH8,Yes Boss (Original Motion Picture Soundtrack),1999-06-18,6,spotify:album:4f0ooiboxVpTb7Y1jI5WH8,album,"['2ZRrPOjBIWoKK5rHedLijj', '3gBKY0y3dFFVRqicLnVZYz']"
55kjppMnPs20DEKXN7jaSF,Sarfarosh (Original Motion Picture Soundtrack),1999-04-30,10,spotify:album:55kjppMnPs20DEKXN7jaSF,album,['2ijWbN5KykTYiBoVmhzCTU']
2lORIs7BAIYVH7xxcXsUn7,Roja (Original Motion Picture Soundtrack),1994-03-12,12,spotify:album:2lORIs7BAIYVH7xxcXsUn7,album,"['1mYsTxnqsietFxj1OgoGbG', '2ae6PxICSOZHvjqiCcgon8', '2IUtwMti1OiT3lkW6RubgH']"
5i3NjuZceh9iqtcODFTM4Q,Kuch Kuch Hota Hai,1998-08-13,8,spotify:album:5i3NjuZceh9iqtcODFTM4Q,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
2RjKISDecEAwBxWBWGg3lW,Love (Original Motion Picture Soundtrack),1991-09-21,6,spotify:album:2RjKISDecEAwBxWBWGg3lW,album,"['2ae6PxICSOZHvjqiCcgon8', '2IUtwMti1OiT3lkW6RubgH']"
7N1jBaiqOFLHAvW0wLpUMC,Qayamat Se Qayamat Tak,1988-01-04,6,spotify:album:7N1jBaiqOFLHAvW0wLpUMC,single,"['3gBKY0y3dFFVRqicLnVZYz', '70B80Lwx2sxti0M1Ng9e8K']"
5i3NjuZceh9iqtcODFTM4Q,Kuch Kuch Hota Hai,1998-08-13,8,spotify:album:5i3NjuZceh9iqtcODFTM4Q,album,"['4YgUVg4p7xtMOrOS4GjiJZ', '70B80Lwx2sxti0M1Ng9e8K', '3gBKY0y3dFFVRqicLnVZYz']"
0vM40ZvKzbI97anisDuMGJ,Saajan (Original Motion Picture Soundtrack),1993-06-20,9,spotify:album:0vM40ZvKzbI97anisDuMGJ,album,['4hkB2bR5ek6lJChj6aunCn']
1QUfdAyckA0M14z0kpOBts,Hum Dil De Chuke Sanam,1999-04-30,11,spotify:album:1QUfdAyckA0M14z0kpOBts,album,"['70B80Lwx2sxti0M1Ng9e8K', '3gBKY0y3dFFVRqicLnVZYz']"
3bqIzWWbArrjJ963HKeZcd,Taal (Original Motion Picture Soundtrack),1999-08-13,12,spotify:album:3bqIzWWbArrjJ963HKeZcd,album,"['5ObQXIcqKtQENK14lQyqiy', '2JEjaa7hWhE1BbL3OcoeFR', '1mYsTxnqsietFxj1OgoGbG', '1dVygo6tRFXC8CSWURQJq2']"
6Pik6dQDEWGTdoEjn8psG8,Dil To Pagal Hai,1997-08-27,10,spotify:album:6Pik6dQDEWGTdoEjn8psG8,album,"['0AWYFpUfZxzxKUgN5k0GrQ', '61JrslREXq98hurYL2hYoc', '70B80Lwx2sxti0M1Ng9e8K', '3Bku4b0uiR8KJSXu7U8Iyy']"
1RS7g5vd7ohFf8dK2AFgcK,Main Khiladi Tu Anari (Original Motion Picture Soundtrack),1994-06-05,8,spotify:album:1RS7g5vd7ohFf8dK2AFgcK,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
0Znd5F1rGGcrj6drlTmff1,Dil Kya Kare (Original Motion Picture Soundtrack),1999-06-26,8,spotify:album:0Znd5F1rGGcrj6drlTmff1,album,['4YgUVg4p7xtMOrOS4GjiJZ']
2PqGBYRvfSWEh3eoHPNEnA,Mohra (Original Motion Picture Soundtrack),1994-04-02,9,spotify:album:2PqGBYRvfSWEh3eoHPNEnA,album,"['3gBKY0y3dFFVRqicLnVZYz', '70B80Lwx2sxti0M1Ng9e8K']"
0vM40ZvKzbI97anisDuMGJ,Saajan (Original Motion Picture Soundtrack),1993-06-20,9,spotify:album:0vM40ZvKzbI97anisDuMGJ,album,['2ae6PxICSOZHvjqiCcgon8']
1JeFqGnZiX2hBW7pMRPbRi,Vaastav: The Reality,1999-08-28,11,spotify:album:1JeFqGnZiX2hBW7pMRPbRi,album,"['1dVygo6tRFXC8CSWURQJq2', '6WPmTGeeoymoVlXVtsCwz7']"
2JiWVIMiWoVqntP8yffFXU,Papa Kehte Hain,2009-01-01,6,spotify:album:2JiWVIMiWoVqntP8yffFXU,album,['70B80Lwx2sxti0M1Ng9e8K']
7mUTDWUBOPcpXTALk1TJuX,Aashiqui,1989-12-26,11,spotify:album:7mUTDWUBOPcpXTALk1TJuX,album,"['4hkB2bR5ek6lJChj6aunCn', '4K6blSRoklNdpw4mzLxwfn']"
1wHc6m1blOVGFbvlYcfegz,Border (Original Motion Picture Soundtrack),1999-03-26,5,spotify:album:1wHc6m1blOVGFbvlYcfegz,album,['03SZmfKAgYRQKUwy0EoJUa']
6pEHb1MG9U5UZJK0rQ2OUX,Pyaar To Hona Hi Tha (Original Motion Picture Soundtrack),2000-08-04,6,spotify:album:6pEHb1MG9U5UZJK0rQ2OUX,album,"['4YgUVg4p7xtMOrOS4GjiJZ', '5as8A4G47Ohu9NSWs3Je8U', '70B80Lwx2sxti0M1Ng9e8K']"
3OtZbFrWjC6wtwaFiJZdr8,Vijaypath (Original Motion Picture Soundtrack),1994-07-29,8,spotify:album:3OtZbFrWjC6wtwaFiJZdr8,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
5yNSrUyyhZuKSSvlkrx2Uk,Jab Pyaar Kisise Hota Hai (Original Motion Picture Soundtrack),1998-05-22,16,spotify:album:5yNSrUyyhZuKSSvlkrx2Uk,album,"['61JrslREXq98hurYL2hYoc', '4K6blSRoklNdpw4mzLxwfn']"
6Pik6dQDEWGTdoEjn8psG8,Dil To Pagal Hai,1997-08-27,10,spotify:album:6Pik6dQDEWGTdoEjn8psG8,album,"['0AWYFpUfZxzxKUgN5k0GrQ', '61JrslREXq98hurYL2hYoc', '70B80Lwx2sxti0M1Ng9e8K', '3Bku4b0uiR8KJSXu7U8Iyy']"
0vM40ZvKzbI97anisDuMGJ,Saajan (Original Motion Picture Soundtrack),1993-06-20,9,spotify:album:0vM40ZvKzbI97anisDuMGJ,album,['3gBKY0y3dFFVRqicLnVZYz']
0CDqKS3pdarrAWQDP66j6T,Sangharsh,1999-07-31,7,spotify:album:0CDqKS3pdarrAWQDP66j6T,album,['1dVygo6tRFXC8CSWURQJq2']
1a8QGPg7O93LqKze9EvfU1,Yaara Dildara (Original Mostion Picture Soundtrack),1993-01-23,8,spotify:album:1a8QGPg7O93LqKze9EvfU1,album,"['70B80Lwx2sxti0M1Ng9e8K', '6WPmTGeeoymoVlXVtsCwz7']"
2QCeeft9WG1uAtqGgNeuLS,Beta,1991-11-28,10,spotify:album:2QCeeft9WG1uAtqGgNeuLS,compilation,"['4hkB2bR5ek6lJChj6aunCn', '70B80Lwx2sxti0M1Ng9e8K']"
5ONg9pcYSvmMb7U8TCbhFi,Dil Ka Kya Kasoor (Original Motion Picture Soundtrack),1992-01-14,8,spotify:album:5ONg9pcYSvmMb7U8TCbhFi,album,['1HGMG8RHvcu1mfdM9MeTek']
5idbEvMrr6c2XiAZNBtkKm,Baazigar (Original Motion Picture Soundtrack),1993-04-02,8,spotify:album:5idbEvMrr6c2XiAZNBtkKm,album,"['1gHVDWrG6hVra3ZxV7mQWd', '3gBKY0y3dFFVRqicLnVZYz']"
3Ie0MgmTKE4kkyq5MCh94N,Yeh Dillagi (Original Motion Picture Soundtrack),1994-05-06,8,spotify:album:3Ie0MgmTKE4kkyq5MCh94N,album,"['61JrslREXq98hurYL2hYoc', '4K6blSRoklNdpw4mzLxwfn']"
5rkxSyCuiDtaAGKVndX3hL,Deewana (Original Motion Picture Soundtrack),1992-03-04,8,spotify:album:5rkxSyCuiDtaAGKVndX3hL,album,['4K6blSRoklNdpw4mzLxwfn']
6Pik6dQDEWGTdoEjn8psG8,Dil To Pagal Hai,1997-08-27,10,spotify:album:6Pik6dQDEWGTdoEjn8psG8,album,"['0AWYFpUfZxzxKUgN5k0GrQ', '61JrslREXq98hurYL2hYoc', '70B80Lwx2sxti0M1Ng9e8K', '3Bku4b0uiR8KJSXu7U8Iyy']"
7mUTDWUBOPcpXTALk1TJuX,Aashiqui,1989-12-26,11,spotify:album:7mUTDWUBOPcpXTALk1TJuX,album,"['4hkB2bR5ek6lJChj6aunCn', '4K6blSRoklNdpw4mzLxwfn']"
3Mt8S7NELrp2cP2AFWwt66,Khiladi (Original Motion Picture Soundtrack),1994-01-30,9,spotify:album:3Mt8S7NELrp2cP2AFWwt66,album,"['2ZRrPOjBIWoKK5rHedLijj', '3gBKY0y3dFFVRqicLnVZYz']"
6wUzTmIiSzR4ikztVuRJHs,Jeet (Original Motion Picture Soundtrack),1996-08-23,15,spotify:album:6wUzTmIiSzR4ikztVuRJHs,album,"['1dVygo6tRFXC8CSWURQJq2', '3gBKY0y3dFFVRqicLnVZYz']"
2IdPyeuQrtqG5z6vVHgzDW,Salaami (Original Motion Picture Soundtrack),1993-02-07,9,spotify:album:2IdPyeuQrtqG5z6vVHgzDW,album,"['5as8A4G47Ohu9NSWs3Je8U', '4K6blSRoklNdpw4mzLxwfn']"
63Y2RfrgCziZL6Jz8YCqV1,Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack),1993-07-05,6,spotify:album:63Y2RfrgCziZL6Jz8YCqV1,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
0CDqKS3pdarrAWQDP66j6T,Sangharsh,1999-07-31,7,spotify:album:0CDqKS3pdarrAWQDP66j6T,album,"['4rhk6lDh2srdV1a1qmIqGa', '1dVygo6tRFXC8CSWURQJq2']"
0cxe1asbs6oZl0FsTaX7Fd,Baaghi (Original Motion Picture Soundtrack),1992-11-07,8,spotify:album:0cxe1asbs6oZl0FsTaX7Fd,album,"['5l1aGNGCRGomCMHVufh6xC', '4hkB2bR5ek6lJChj6aunCn']"
47Hagri5liYQTiUrjnUdLF,Jo Jeeta Wohi Sikandar (Original Motion Picture Soundtrack),1991-12-30,7,spotify:album:47Hagri5liYQTiUrjnUdLF,album,"['70B80Lwx2sxti0M1Ng9e8K', '1HGMG8RHvcu1mfdM9MeTek']"
7KUWMfRbVvAwYyADLZMUNh,Saatwan Aasman (Original Motion Picture Soundtrack),1992-07-04,8,spotify:album:7KUWMfRbVvAwYyADLZMUNh,album,"['61JrslREXq98hurYL2hYoc', '70B80Lwx2sxti0M1Ng9e8K']"
4wzQyLymXegR9Wpngfo2pB,Hum Aapke Hain Koun (Original Motion Picture Soundtrack),1994-05-08,14,spotify:album:4wzQyLymXegR9Wpngfo2pB,album,['2ae6PxICSOZHvjqiCcgon8']
6BofosOJOkiCY5XVv28XdA,Baadshah (Original Motion Picture Soundtrack),1999-07-01,6,spotify:album:6BofosOJOkiCY5XVv28XdA,album,"['2ZRrPOjBIWoKK5rHedLijj', '3gBKY0y3dFFVRqicLnVZYz']"
1Wbsq2OF6KPbGDfedG0XX6,Rangeela (Original Motion Picture Soundtrack),1995-05-14,9,spotify:album:1Wbsq2OF6KPbGDfedG0XX6,album,['5as8A4G47Ohu9NSWs3Je8U']
45ZBSYUlEzu9NrpDBeVyWX,Koyla (Original Motion Picture Soundtrack),1997-04-18,6,spotify:album:45ZBSYUlEzu9NrpDBeVyWX,album,"['70B80Lwx2sxti0M1Ng9e8K', '3gBKY0y3dFFVRqicLnVZYz']"
3HB2sUzG7x3ZXTJgEm0XdB,Hum Tumpe Marte Hain,1999-08-07,10,spotify:album:3HB2sUzG7x3ZXTJgEm0XdB,album,"['61JrslREXq98hurYL2hYoc', '70B80Lwx2sxti0M1Ng9e8K']"
5wEs2qGAqX8uDQDeqOZsEX,Mohabbat (Original Motion Picture Soundtrack),1997-12-31,10,spotify:album:5wEs2qGAqX8uDQDeqOZsEX,album,"['1gHVDWrG6hVra3ZxV7mQWd', '1dVygo6tRFXC8CSWURQJq2']"
7l8A4AdQy1pjkRmW78IEMF,Hum (Original Motion Picture Soundtrack),1990-12-01,20,spotify:album:7l8A4AdQy1pjkRmW78IEMF,album,"['5l1aGNGCRGomCMHVufh6xC', '3gBKY0y3dFFVRqicLnVZYz']"
0cxe1asbs6oZl0FsTaX7Fd,Baaghi (Original Motion Picture Soundtrack),1992-11-07,8,spotify:album:0cxe1asbs6oZl0FsTaX7Fd,album,"['2ZRrPOjBIWoKK5rHedLijj', '6WPmTGeeoymoVlXVtsCwz7']"
7cmbUR0oPLKzrP6j6303Ad,Diamonds Forever - Lata Mangeshkar,2018-02-28,25,spotify:album:7cmbUR0oPLKzrP6j6303Ad,album,"['61JrslREXq98hurYL2hYoc', '4K6blSRoklNdpw4mzLxwfn']"
7Io1WaSa7zSLlLmop0bNKL,Phool Aur Kaante (Original Motion Picture Soundtrack),1991-11-22,8,spotify:album:7Io1WaSa7zSLlLmop0bNKL,album,"['3gBKY0y3dFFVRqicLnVZYz', '4K6blSRoklNdpw4mzLxwfn']"
5G16twTP5dS4B99YLakLE6,Raja Hindustani (Original Motion Picture Soundtrack),1996-11-15,8,spotify:album:5G16twTP5dS4B99YLakLE6,album,['3gBKY0y3dFFVRqicLnVZYz']
5SKotVYCyEbrc2efbRMcsJ,Pardes (Original Motion Picture Soundtrack),1997-08-08,17,spotify:album:5SKotVYCyEbrc2efbRMcsJ,album,['4K6blSRoklNdpw4mzLxwfn']
4f0ooiboxVpTb7Y1jI5WH8,Yes Boss (Original Motion Picture Soundtrack),1999-06-18,6,spotify:album:4f0ooiboxVpTb7Y1jI5WH8,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
5SKotVYCyEbrc2efbRMcsJ,Pardes (Original Motion Picture Soundtrack),1997-08-08,17,spotify:album:5SKotVYCyEbrc2efbRMcsJ,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
02idAQbxu0Q6teaTiong8e,Barsaat (Original Motion Picture Soundtrack),1995-09-29,9,spotify:album:02idAQbxu0Q6teaTiong8e,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
2HcJ0Adf3w6NnsZYbFesjG,Phir Teri Kahani Yaad Aayee (Original Motion Picture Soundtrack),1993-07-30,9,spotify:album:2HcJ0Adf3w6NnsZYbFesjG,album,['4K6blSRoklNdpw4mzLxwfn']
1QUfdAyckA0M14z0kpOBts,Hum Dil De Chuke Sanam,1999-04-30,11,spotify:album:1QUfdAyckA0M14z0kpOBts,album,"['4K6blSRoklNdpw4mzLxwfn', '6WPmTGeeoymoVlXVtsCwz7']"
1zwT18Vm7F5zPBNvRQp71F,Akele Hum Akele Tum (Original Motion Picture Soundtrack),1995-07-25,6,spotify:album:1zwT18Vm7F5zPBNvRQp71F,album,"['4K6blSRoklNdpw4mzLxwfn', '71hjb5G92mGoKRSAW3Cj00']"
63Y2RfrgCziZL6Jz8YCqV1,Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack),1993-07-05,6,spotify:album:63Y2RfrgCziZL6Jz8YCqV1,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
0vM40ZvKzbI97anisDuMGJ,Saajan (Original Motion Picture Soundtrack),1993-06-20,9,spotify:album:0vM40ZvKzbI97anisDuMGJ,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
2GUgjv6LmNExLkU8SBsxvd,Sirf Tum,1999-03-12,9,spotify:album:2GUgjv6LmNExLkU8SBsxvd,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
3q6PdocS4301Y9Uu2kqyfr,Ghulam (Original Motion Picture Soundtrack),1998-03-08,7,spotify:album:3q6PdocS4301Y9Uu2kqyfr,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
1PDILz2Sxow9ZRNlTKfBKD,Dilwale (Original Motion Picture Soundtrack),1993-07-15,7,spotify:album:1PDILz2Sxow9ZRNlTKfBKD,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
5G16twTP5dS4B99YLakLE6,Raja Hindustani (Original Motion Picture Soundtrack),1996-11-15,8,spotify:album:5G16twTP5dS4B99YLakLE6,album,"['3gBKY0y3dFFVRqicLnVZYz', '70B80Lwx2sxti0M1Ng9e8K']"
7mUTDWUBOPcpXTALk1TJuX,Aashiqui,1989-12-26,11,spotify:album:7mUTDWUBOPcpXTALk1TJuX,album,['4K6blSRoklNdpw4mzLxwfn']
7Io1WaSa7zSLlLmop0bNKL,Phool Aur Kaante (Original Motion Picture Soundtrack),1991-11-22,8,spotify:album:7Io1WaSa7zSLlLmop0bNKL,album,"['4hkB2bR5ek6lJChj6aunCn', '4K6blSRoklNdpw4mzLxwfn']"
0BkkwJ8uGVGTP47Sg2HXhN,Hello Brother (Original Motion Picture Soundtrack),1999-09-10,11,spotify:album:0BkkwJ8uGVGTP47Sg2HXhN,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
4Dj8WYLlv47T0W03zDdFJI,Raja (Original Motion Picture Soundtrack),1995-06-23,11,spotify:album:4Dj8WYLlv47T0W03zDdFJI,album,"['3gBKY0y3dFFVRqicLnVZYz', '70B80Lwx2sxti0M1Ng9e8K']"
1uNaeleKgw6CBTU1m4zQgs,Imtihan (Original Motion Picture Soundtrack),1994-03-11,8,spotify:album:1uNaeleKgw6CBTU1m4zQgs,album,['4K6blSRoklNdpw4mzLxwfn']
6wUzTmIiSzR4ikztVuRJHs,Jeet (Original Motion Picture Soundtrack),1996-08-23,15,spotify:album:6wUzTmIiSzR4ikztVuRJHs,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
1ZSGBrQOJdW0QbtwrTUIqb,Jurm (Original Motion Picture Soundtrack),1991-08-15,7,spotify:album:1ZSGBrQOJdW0QbtwrTUIqb,album,"['4K6blSRoklNdpw4mzLxwfn', '1HGMG8RHvcu1mfdM9MeTek']"
1RS7g5vd7ohFf8dK2AFgcK,Main Khiladi Tu Anari (Original Motion Picture Soundtrack),1994-06-05,8,spotify:album:1RS7g5vd7ohFf8dK2AFgcK,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
3iAEpeZo6YFyvI2MSbLhDP,Khamoshi- The Musical (Original Motion Picture Soundtrack),1996-01-01,10,spotify:album:3iAEpeZo6YFyvI2MSbLhDP,compilation,"['3gBKY0y3dFFVRqicLnVZYz', '2NoJ7NuNs9nyj8Thoh1kbu']"
2azyipdkosVEQFLWDaHGi3,Dil Hai Ke Manta Nahin,1991-11-01,12,spotify:album:2azyipdkosVEQFLWDaHGi3,album,"['4hkB2bR5ek6lJChj6aunCn', '4K6blSRoklNdpw4mzLxwfn']"
3Grg0hSWk6i2WATc3XSVjJ,Dil Tera Aashiq (Original Motion Picture Soundtrack),1993-10-22,8,spotify:album:3Grg0hSWk6i2WATc3XSVjJ,album,"['3gBKY0y3dFFVRqicLnVZYz', '2zs58AmVwMP2IiBSg3pJKa']"
55kjppMnPs20DEKXN7jaSF,Sarfarosh (Original Motion Picture Soundtrack),1999-04-30,10,spotify:album:55kjppMnPs20DEKXN7jaSF,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
2QCeeft9WG1uAtqGgNeuLS,Beta,1991-11-28,10,spotify:album:2QCeeft9WG1uAtqGgNeuLS,compilation,"['4hkB2bR5ek6lJChj6aunCn', '70B80Lwx2sxti0M1Ng9e8K']"
